product;assembly;part_number;process_sequence;process;machine;processing_hours;working_hours_per_day;assigned_staff;maintenance_between_operations;maintenance_time_hours
Панель управления;Assembly_13;Part_00870;1;Cutting;Ленточнопильный станок 2;0,71;16;2;yes;0,26
Панель управления;Assembly_13;Part_00870;2;Turning;Токарный станок 2;2,06;16;3;no;1,26
Панель управления;Assembly_13;Part_00870;3;Heat treatment;Печь термообработки 1;7,18;20;1;no;0,2
Панель управления;Assembly_13;Part_00870;4;Grinding;Шлифовальный станок 1;1,79;16;3;no;0,78
Панель управления;Assembly_13;Part_00870;5;Polishing;Полировальный станок 1;1,27;24;2;yes;1,29
Панель управления;Assembly_13;Part_01271;1;Cutting;Ленточнопильный станок 2;0,76;16;2;yes;0,26
Панель управления;Assembly_13;Part_01271;2;Turning;Токарный станок 2;3,72;16;3;no;1,26
Панель управления;Assembly_13;Part_01271;3;Heat treatment;Печь термообработки 1;4,72;20;1;no;0,2
Панель управления;Assembly_13;Part_01271;4;Grinding;Шлифовальный станок 1;1,41;16;3;no;0,78
Панель управления;Assembly_13;Part_01271;5;Polishing;Полировальный станок 1;0,76;24;2;yes;1,29
Панель управления;Assembly_14;Part_00446;1;Casting;Литейная установка 1;2,37;;;;
Панель управления;Assembly_14;Part_00446;2;Milling;Фрезерный станок 2;2,57;24;2;yes;0,67
Панель управления;Assembly_14;Part_00446;3;Drilling;Сверлильный станок 1;1,8;16;3;yes;1,1
Панель управления;Assembly_16;Part_00259;1;Cutting;Ленточнопильный станок 1;0,58;16;2;no;0,53
Панель управления;Assembly_16;Part_00259;2;Turning;Токарный станок 2;2,21;16;3;no;1,26
Панель управления;Assembly_16;Part_00259;3;Heat treatment;Печь термообработки 1;7,07;20;1;no;0,2
Панель управления;Assembly_16;Part_00259;4;Grinding;Шлифовальный станок 1;1,63;16;3;no;0,78
Панель управления;Assembly_16;Part_00259;5;Polishing;Полировальный станок 1;0,66;24;2;yes;1,29
Панель управления;Assembly_19;Part_00709;1;Cutting;Ленточнопильный станок 2;0,8;16;2;yes;0,26
Панель управления;Assembly_19;Part_00709;2;Milling;Фрезерный станок 2;3,9;24;2;yes;0,67
Панель управления;Assembly_19;Part_00709;3;Heat treatment;Печь термообработки 1;7,01;20;1;no;0,2
Панель управления;Assembly_19;Part_00709;4;Grinding;Шлифовальный станок 1;2,19;16;3;no;0,78
Панель управления;Assembly_2;Part_01066;1;Cutting;Ленточнопильный станок 1;0,51;16;2;no;0,53
Панель управления;Assembly_2;Part_01066;2;Milling;Фрезерный станок 1;4,54;16;1;no;1,44
Панель управления;Assembly_2;Part_01066;3;Drilling;Сверлильный станок 1;1,85;16;3;yes;1,1
Панель управления;Assembly_2;Part_01066;4;Grinding;Шлифовальный станок 1;1,71;16;3;no;0,78
Панель управления;Assembly_2;Part_01247;1;Cutting;Ленточнопильный станок 1;0,5;16;2;no;0,53
Панель управления;Assembly_2;Part_01247;2;Turning;Токарный станок 2;2,47;16;3;no;1,26
Панель управления;Assembly_2;Part_01247;3;Heat treatment;Печь термообработки 1;7,84;20;1;no;0,2
Панель управления;Assembly_2;Part_01247;4;Grinding;Шлифовальный станок 1;2,35;16;3;no;0,78
Панель управления;Assembly_2;Part_01247;5;Polishing;Полировальный станок 1;0,68;24;2;yes;1,29
Панель управления;Assembly_20;Part_00924;1;Cutting;Ленточнопильный станок 2;0,72;16;2;yes;0,26
Панель управления;Assembly_20;Part_00924;2;Milling;Фрезерный станок 2;3,81;24;2;yes;0,67
Панель управления;Assembly_20;Part_00924;3;Drilling;Сверлильный станок 1;1,61;16;3;yes;1,1
Панель управления;Assembly_20;Part_00924;4;Grinding;Шлифовальный станок 1;1,83;16;3;no;0,78
Панель управления;Assembly_20;Part_01259;1;Forging;Кузнечный пресс 1;3,56;;;;
Панель управления;Assembly_20;Part_01259;2;Turning;Токарный станок 1;4,06;20;2;yes;0,49
Панель управления;Assembly_20;Part_01259;3;Grinding;Шлифовальный станок 1;2,88;16;3;no;0,78
Панель управления;Assembly_22;Part_00273;1;Cutting;Ленточнопильный станок 2;0,99;16;2;yes;0,26
Панель управления;Assembly_22;Part_00273;2;Milling;Фрезерный станок 2;3,73;24;2;yes;0,67
Панель управления;Assembly_22;Part_00273;3;Drilling;Сверлильный станок 1;1,77;16;3;yes;1,1
Панель управления;Assembly_22;Part_00273;4;Grinding;Шлифовальный станок 1;1,52;16;3;no;0,78
Панель управления;Assembly_22;Part_00471;1;Forging;Кузнечный пресс 1;2,5;;;;
Панель управления;Assembly_22;Part_00471;2;Turning;Токарный станок 1;4,56;20;2;yes;0,49
Панель управления;Assembly_22;Part_00471;3;Grinding;Шлифовальный станок 1;1,51;16;3;no;0,78
Панель управления;Assembly_23;Part_00493;1;Forging;Кузнечный пресс 1;2,18;;;;
Панель управления;Assembly_23;Part_00493;2;Turning;Токарный станок 2;2,82;16;3;no;1,26
Панель управления;Assembly_23;Part_00493;3;Grinding;Шлифовальный станок 1;1,15;16;3;no;0,78
Панель управления;Assembly_24;Part_00767;1;Cutting;Ленточнопильный станок 2;0,92;16;2;yes;0,26
Панель управления;Assembly_24;Part_00767;2;Milling;Фрезерный станок 2;5,33;24;2;yes;0,67
Панель управления;Assembly_24;Part_00767;3;Drilling;Сверлильный станок 1;1,26;16;3;yes;1,1
Панель управления;Assembly_24;Part_00767;4;Grinding;Шлифовальный станок 1;1,93;16;3;no;0,78
Панель управления;Assembly_25;Part_00341;1;Casting;Литейная установка 1;2,22;;;;
Панель управления;Assembly_25;Part_00341;2;Milling;Фрезерный станок 1;5,1;16;1;no;1,44
Панель управления;Assembly_25;Part_00341;3;Drilling;Сверлильный станок 1;1,18;16;3;yes;1,1
Панель управления;Assembly_26;Part_00835;1;Cutting;Ленточнопильный станок 1;1,43;16;2;no;0,53
Панель управления;Assembly_26;Part_00835;2;Milling;Фрезерный станок 2;3,45;24;2;yes;0,67
Панель управления;Assembly_26;Part_00835;3;Heat treatment;Печь термообработки 1;3,51;20;1;no;0,2
Панель управления;Assembly_26;Part_00835;4;Grinding;Шлифовальный станок 1;1,16;16;3;no;0,78
Панель управления;Assembly_28;Part_00960;1;Cutting;Ленточнопильный станок 1;1,23;16;2;no;0,53
Панель управления;Assembly_28;Part_00960;2;Milling;Фрезерный станок 2;5,1;24;2;yes;0,67
Панель управления;Assembly_28;Part_00960;3;Drilling;Сверлильный станок 1;0,73;16;3;yes;1,1
Панель управления;Assembly_28;Part_00960;4;Grinding;Шлифовальный станок 1;2,13;16;3;no;0,78
Панель управления;Assembly_29;Part_00208;1;Forging;Кузнечный пресс 1;2,36;;;;
Панель управления;Assembly_29;Part_00208;2;Turning;Токарный станок 2;3,33;16;3;no;1,26
Панель управления;Assembly_29;Part_00208;3;Grinding;Шлифовальный станок 1;2,17;16;3;no;0,78
Панель управления;Assembly_29;Part_00606;1;Cutting;Ленточнопильный станок 1;0,88;16;2;no;0,53
Панель управления;Assembly_29;Part_00606;2;Milling;Фрезерный станок 2;3,61;24;2;yes;0,67
Панель управления;Assembly_29;Part_00606;3;Heat treatment;Печь термообработки 1;4,45;20;1;no;0,2
Панель управления;Assembly_29;Part_00606;4;Grinding;Шлифовальный станок 1;2,45;16;3;no;0,78
Панель управления;Assembly_3;Part_00906;1;Cutting;Ленточнопильный станок 1;1,36;16;2;no;0,53
Панель управления;Assembly_3;Part_00906;2;Milling;Фрезерный станок 1;4,37;16;1;no;1,44
Панель управления;Assembly_3;Part_00906;3;Drilling;Сверлильный станок 1;1,61;16;3;yes;1,1
Панель управления;Assembly_3;Part_00906;4;Grinding;Шлифовальный станок 1;1,69;16;3;no;0,78
Панель управления;Assembly_30;Part_00353;1;Casting;Литейная установка 1;3,64;;;;
Панель управления;Assembly_30;Part_00353;2;Milling;Фрезерный станок 2;4,39;24;2;yes;0,67
Панель управления;Assembly_30;Part_00353;3;Drilling;Сверлильный станок 1;1,41;16;3;yes;1,1
Панель управления;Assembly_30;Part_00459;1;Cutting;Ленточнопильный станок 2;0,89;16;2;yes;0,26
Панель управления;Assembly_30;Part_00459;2;Milling;Фрезерный станок 1;3,33;16;1;no;1,44
Панель управления;Assembly_30;Part_00459;3;Heat treatment;Печь термообработки 1;4,32;20;1;no;0,2
Панель управления;Assembly_30;Part_00459;4;Grinding;Шлифовальный станок 1;1,19;16;3;no;0,78
Панель управления;Assembly_32;Part_00447;1;Cutting;Ленточнопильный станок 1;1,35;16;2;no;0,53
Панель управления;Assembly_32;Part_00447;2;Milling;Фрезерный станок 1;4,82;16;1;no;1,44
Панель управления;Assembly_32;Part_00447;3;Heat treatment;Печь термообработки 1;6,22;20;1;no;0,2
Панель управления;Assembly_32;Part_00447;4;Grinding;Шлифовальный станок 1;1,98;16;3;no;0,78
Панель управления;Assembly_33;Part_00683;1;Cutting;Ленточнопильный станок 1;0,71;16;2;no;0,53
Панель управления;Assembly_33;Part_00683;2;Milling;Фрезерный станок 1;5,84;16;1;no;1,44
Панель управления;Assembly_33;Part_00683;3;Drilling;Сверлильный станок 1;0,53;16;3;yes;1,1
Панель управления;Assembly_33;Part_00683;4;Grinding;Шлифовальный станок 1;2,97;16;3;no;0,78
Панель управления;Assembly_34;Part_01137;1;Forging;Кузнечный пресс 1;2,13;;;;
Панель управления;Assembly_34;Part_01137;2;Turning;Токарный станок 2;1,72;16;3;no;1,26
Панель управления;Assembly_34;Part_01137;3;Grinding;Шлифовальный станок 1;1,34;16;3;no;0,78
Панель управления;Assembly_35;Part_01138;1;Casting;Литейная установка 1;4,92;;;;
Панель управления;Assembly_35;Part_01138;2;Milling;Фрезерный станок 2;3,34;24;2;yes;0,67
Панель управления;Assembly_35;Part_01138;3;Drilling;Сверлильный станок 1;1,84;16;3;yes;1,1
Панель управления;Assembly_36;Part_00093;1;Cutting;Ленточнопильный станок 1;0,75;16;2;no;0,53
Панель управления;Assembly_36;Part_00093;2;Milling;Фрезерный станок 1;5,98;16;1;no;1,44
Панель управления;Assembly_36;Part_00093;3;Heat treatment;Печь термообработки 1;4,84;20;1;no;0,2
Панель управления;Assembly_36;Part_00093;4;Grinding;Шлифовальный станок 1;1,56;16;3;no;0,78
Панель управления;Assembly_36;Part_00586;1;Cutting;Ленточнопильный станок 1;0,92;16;2;no;0,53
Панель управления;Assembly_36;Part_00586;2;Milling;Фрезерный станок 2;2,89;24;2;yes;0,67
Панель управления;Assembly_36;Part_00586;3;Heat treatment;Печь термообработки 1;5,98;20;1;no;0,2
Панель управления;Assembly_36;Part_00586;4;Grinding;Шлифовальный станок 1;1,82;16;3;no;0,78
Панель управления;Assembly_36;Part_00816;1;Cutting;Ленточнопильный станок 1;0,88;16;2;no;0,53
Панель управления;Assembly_36;Part_00816;2;Turning;Токарный станок 1;1,95;20;2;yes;0,49
Панель управления;Assembly_36;Part_00816;3;Heat treatment;Печь термообработки 1;5,32;20;1;no;0,2
Панель управления;Assembly_36;Part_00816;4;Grinding;Шлифовальный станок 1;1,78;16;3;no;0,78
Панель управления;Assembly_36;Part_00816;5;Polishing;Полировальный станок 1;0,59;24;2;yes;1,29
Панель управления;Assembly_37;Part_00082;1;Casting;Литейная установка 1;2,13;;;;
Панель управления;Assembly_37;Part_00082;2;Milling;Фрезерный станок 2;3,67;24;2;yes;0,67
Панель управления;Assembly_37;Part_00082;3;Drilling;Сверлильный станок 1;1,03;16;3;yes;1,1
Панель управления;Assembly_37;Part_00462;1;Cutting;Ленточнопильный станок 1;1,05;16;2;no;0,53
Панель управления;Assembly_37;Part_00462;2;Milling;Фрезерный станок 1;4,35;16;1;no;1,44
Панель управления;Assembly_37;Part_00462;3;Heat treatment;Печь термообработки 1;7,63;20;1;no;0,2
Панель управления;Assembly_37;Part_00462;4;Grinding;Шлифовальный станок 1;1,98;16;3;no;0,78
Панель управления;Assembly_37;Part_01025;1;Cutting;Ленточнопильный станок 1;1,15;16;2;no;0,53
Панель управления;Assembly_37;Part_01025;2;Turning;Токарный станок 1;4,73;20;2;yes;0,49
Панель управления;Assembly_37;Part_01025;3;Heat treatment;Печь термообработки 1;3,25;20;1;no;0,2
Панель управления;Assembly_37;Part_01025;4;Grinding;Шлифовальный станок 1;1,83;16;3;no;0,78
Панель управления;Assembly_37;Part_01025;5;Polishing;Полировальный станок 1;1,44;24;2;yes;1,29
Панель управления;Assembly_39;Part_01094;1;Cutting;Ленточнопильный станок 1;0,92;16;2;no;0,53
Панель управления;Assembly_39;Part_01094;2;Turning;Токарный станок 2;3,27;16;3;no;1,26
Панель управления;Assembly_39;Part_01094;3;Heat treatment;Печь термообработки 1;4,18;20;1;no;0,2
Панель управления;Assembly_39;Part_01094;4;Grinding;Шлифовальный станок 1;1,98;16;3;no;0,78
Панель управления;Assembly_39;Part_01094;5;Polishing;Полировальный станок 1;0,54;24;2;yes;1,29
Панель управления;Assembly_39;Part_01201;1;Cutting;Ленточнопильный станок 2;0,89;16;2;yes;0,26
Панель управления;Assembly_39;Part_01201;2;Milling;Фрезерный станок 1;3,67;16;1;no;1,44
Панель управления;Assembly_39;Part_01201;3;Heat treatment;Печь термообработки 1;7,61;20;1;no;0,2
Панель управления;Assembly_39;Part_01201;4;Grinding;Шлифовальный станок 1;2,47;16;3;no;0,78
Панель управления;Assembly_39;Part_01224;1;Casting;Литейная установка 1;4,35;;;;
Панель управления;Assembly_39;Part_01224;2;Milling;Фрезерный станок 2;2,44;24;2;yes;0,67
Панель управления;Assembly_39;Part_01224;3;Drilling;Сверлильный станок 1;1,73;16;3;yes;1,1
Панель управления;Assembly_39;Part_01235;1;Cutting;Ленточнопильный станок 2;1,02;16;2;yes;0,26
Панель управления;Assembly_39;Part_01235;2;Milling;Фрезерный станок 1;5,3;16;1;no;1,44
Панель управления;Assembly_39;Part_01235;3;Heat treatment;Печь термообработки 1;3,12;20;1;no;0,2
Панель управления;Assembly_39;Part_01235;4;Grinding;Шлифовальный станок 1;1,65;16;3;no;0,78
Панель управления;Assembly_4;Part_00085;1;Cutting;Ленточнопильный станок 2;1,08;16;2;yes;0,26
Панель управления;Assembly_4;Part_00085;2;Milling;Фрезерный станок 2;5,14;24;2;yes;0,67
Панель управления;Assembly_4;Part_00085;3;Drilling;Сверлильный станок 1;1,04;16;3;yes;1,1
Панель управления;Assembly_4;Part_00085;4;Grinding;Шлифовальный станок 1;1,81;16;3;no;0,78
Панель управления;Assembly_4;Part_00124;1;Cutting;Ленточнопильный станок 2;1,17;16;2;yes;0,26
Панель управления;Assembly_4;Part_00124;2;Milling;Фрезерный станок 1;4,17;16;1;no;1,44
Панель управления;Assembly_4;Part_00124;3;Heat treatment;Печь термообработки 1;7,47;20;1;no;0,2
Панель управления;Assembly_4;Part_00124;4;Grinding;Шлифовальный станок 1;2,95;16;3;no;0,78
Панель управления;Assembly_4;Part_01216;1;Casting;Литейная установка 1;2,88;;;;
Панель управления;Assembly_4;Part_01216;2;Milling;Фрезерный станок 1;2,38;16;1;no;1,44
Панель управления;Assembly_4;Part_01216;3;Drilling;Сверлильный станок 1;1,5;16;3;yes;1,1
Панель управления;Assembly_43;Part_00411;1;Forging;Кузнечный пресс 1;2,76;;;;
Панель управления;Assembly_43;Part_00411;2;Turning;Токарный станок 2;3,63;16;3;no;1,26
Панель управления;Assembly_43;Part_00411;3;Grinding;Шлифовальный станок 1;1,88;16;3;no;0,78
Панель управления;Assembly_44;Part_00187;1;Cutting;Ленточнопильный станок 2;0,57;16;2;yes;0,26
Панель управления;Assembly_44;Part_00187;2;Milling;Фрезерный станок 1;3,92;16;1;no;1,44
Панель управления;Assembly_44;Part_00187;3;Drilling;Сверлильный станок 1;1,98;16;3;yes;1,1
Панель управления;Assembly_44;Part_00187;4;Grinding;Шлифовальный станок 1;2,3;16;3;no;0,78
Панель управления;Assembly_44;Part_01181;1;Cutting;Ленточнопильный станок 1;1,3;16;2;no;0,53
Панель управления;Assembly_44;Part_01181;2;Turning;Токарный станок 1;2,62;20;2;yes;0,49
Панель управления;Assembly_44;Part_01181;3;Heat treatment;Печь термообработки 1;5,96;20;1;no;0,2
Панель управления;Assembly_44;Part_01181;4;Grinding;Шлифовальный станок 1;1,17;16;3;no;0,78
Панель управления;Assembly_44;Part_01181;5;Polishing;Полировальный станок 1;0,74;24;2;yes;1,29
Панель управления;Assembly_47;Part_00171;1;Cutting;Ленточнопильный станок 2;1,24;16;2;yes;0,26
Панель управления;Assembly_47;Part_00171;2;Milling;Фрезерный станок 2;2,01;24;2;yes;0,67
Панель управления;Assembly_47;Part_00171;3;Heat treatment;Печь термообработки 1;5,22;20;1;no;0,2
Панель управления;Assembly_47;Part_00171;4;Grinding;Шлифовальный станок 1;2,35;16;3;no;0,78
Панель управления;Assembly_47;Part_00649;1;Casting;Литейная установка 1;3,4;;;;
Панель управления;Assembly_47;Part_00649;2;Milling;Фрезерный станок 1;5,42;16;1;no;1,44
Панель управления;Assembly_47;Part_00649;3;Drilling;Сверлильный станок 1;1,57;16;3;yes;1,1
Панель управления;Assembly_48;Part_00429;1;Forging;Кузнечный пресс 1;2,8;;;;
Панель управления;Assembly_48;Part_00429;2;Turning;Токарный станок 2;4,96;16;3;no;1,26
Панель управления;Assembly_48;Part_00429;3;Grinding;Шлифовальный станок 1;1,07;16;3;no;0,78
Панель управления;Assembly_48;Part_01077;1;Casting;Литейная установка 1;3,02;;;;
Панель управления;Assembly_48;Part_01077;2;Milling;Фрезерный станок 2;5,74;24;2;yes;0,67
Панель управления;Assembly_48;Part_01077;3;Drilling;Сверлильный станок 1;0,54;16;3;yes;1,1
Панель управления;Assembly_5;Part_00348;1;Cutting;Ленточнопильный станок 1;1,09;16;2;no;0,53
Панель управления;Assembly_5;Part_00348;2;Turning;Токарный станок 2;4,18;16;3;no;1,26
Панель управления;Assembly_5;Part_00348;3;Heat treatment;Печь термообработки 1;3,36;20;1;no;0,2
Панель управления;Assembly_5;Part_00348;4;Grinding;Шлифовальный станок 1;2,84;16;3;no;0,78
Панель управления;Assembly_5;Part_00348;5;Polishing;Полировальный станок 1;1,1;24;2;yes;1,29
Панель управления;Assembly_50;Part_00370;1;Cutting;Ленточнопильный станок 1;1,1;16;2;no;0,53
Панель управления;Assembly_50;Part_00370;2;Milling;Фрезерный станок 2;3,41;24;2;yes;0,67
Панель управления;Assembly_50;Part_00370;3;Drilling;Сверлильный станок 1;1,55;16;3;yes;1,1
Панель управления;Assembly_50;Part_00370;4;Grinding;Шлифовальный станок 1;1,13;16;3;no;0,78
Панель управления;Assembly_50;Part_00824;1;Forging;Кузнечный пресс 1;3,18;;;;
Панель управления;Assembly_50;Part_00824;2;Turning;Токарный станок 1;3,29;20;2;yes;0,49
Панель управления;Assembly_50;Part_00824;3;Grinding;Шлифовальный станок 1;2,63;16;3;no;0,78
Панель управления;Assembly_51;Part_01231;1;Cutting;Ленточнопильный станок 1;0,94;16;2;no;0,53
Панель управления;Assembly_51;Part_01231;2;Milling;Фрезерный станок 1;2,31;16;1;no;1,44
Панель управления;Assembly_51;Part_01231;3;Heat treatment;Печь термообработки 1;3,7;20;1;no;0,2
Панель управления;Assembly_51;Part_01231;4;Grinding;Шлифовальный станок 1;1,18;16;3;no;0,78
Панель управления;Assembly_53;Part_00037;1;Cutting;Ленточнопильный станок 2;0,81;16;2;yes;0,26
Панель управления;Assembly_53;Part_00037;2;Turning;Токарный станок 2;1,94;16;3;no;1,26
Панель управления;Assembly_53;Part_00037;3;Heat treatment;Печь термообработки 1;3,71;20;1;no;0,2
Панель управления;Assembly_53;Part_00037;4;Grinding;Шлифовальный станок 1;2,56;16;3;no;0,78
Панель управления;Assembly_53;Part_00037;5;Polishing;Полировальный станок 1;0,68;24;2;yes;1,29
Панель управления;Assembly_53;Part_00789;1;Cutting;Ленточнопильный станок 2;0,72;16;2;yes;0,26
Панель управления;Assembly_53;Part_00789;2;Milling;Фрезерный станок 2;4,84;24;2;yes;0,67
Панель управления;Assembly_53;Part_00789;3;Heat treatment;Печь термообработки 1;6,08;20;1;no;0,2
Панель управления;Assembly_53;Part_00789;4;Grinding;Шлифовальный станок 1;1,6;16;3;no;0,78
Панель управления;Assembly_54;Part_01093;1;Cutting;Ленточнопильный станок 1;0,76;16;2;no;0,53
Панель управления;Assembly_54;Part_01093;2;Milling;Фрезерный станок 1;3,97;16;1;no;1,44
Панель управления;Assembly_54;Part_01093;3;Drilling;Сверлильный станок 1;1,38;16;3;yes;1,1
Панель управления;Assembly_54;Part_01093;4;Grinding;Шлифовальный станок 1;1,79;16;3;no;0,78
Панель управления;Assembly_55;Part_00572;1;Cutting;Ленточнопильный станок 2;1,5;16;2;yes;0,26
Панель управления;Assembly_55;Part_00572;2;Turning;Токарный станок 1;4,87;20;2;yes;0,49
Панель управления;Assembly_55;Part_00572;3;Heat treatment;Печь термообработки 1;7,93;20;1;no;0,2
Панель управления;Assembly_55;Part_00572;4;Grinding;Шлифовальный станок 1;1,69;16;3;no;0,78
Панель управления;Assembly_55;Part_00572;5;Polishing;Полировальный станок 1;0,83;24;2;yes;1,29
Панель управления;Assembly_56;Part_00185;1;Cutting;Ленточнопильный станок 1;0,67;16;2;no;0,53
Панель управления;Assembly_56;Part_00185;2;Milling;Фрезерный станок 1;2,54;16;1;no;1,44
Панель управления;Assembly_56;Part_00185;3;Heat treatment;Печь термообработки 1;7,06;20;1;no;0,2
Панель управления;Assembly_56;Part_00185;4;Grinding;Шлифовальный станок 1;1,47;16;3;no;0,78
Панель управления;Assembly_58;Part_00803;1;Casting;Литейная установка 1;3,19;;;;
Панель управления;Assembly_58;Part_00803;2;Milling;Фрезерный станок 2;2,15;24;2;yes;0,67
Панель управления;Assembly_58;Part_00803;3;Drilling;Сверлильный станок 1;1,11;16;3;yes;1,1
Панель управления;Assembly_58;Part_00943;1;Casting;Литейная установка 1;4,65;;;;
Панель управления;Assembly_58;Part_00943;2;Milling;Фрезерный станок 1;4,27;16;1;no;1,44
Панель управления;Assembly_58;Part_00943;3;Drilling;Сверлильный станок 1;1,63;16;3;yes;1,1
Панель управления;Assembly_59;Part_00843;1;Cutting;Ленточнопильный станок 1;1,07;16;2;no;0,53
Панель управления;Assembly_59;Part_00843;2;Milling;Фрезерный станок 1;4,17;16;1;no;1,44
Панель управления;Assembly_59;Part_00843;3;Heat treatment;Печь термообработки 1;5,42;20;1;no;0,2
Панель управления;Assembly_59;Part_00843;4;Grinding;Шлифовальный станок 1;1,13;16;3;no;0,78
Панель управления;Assembly_6;Part_00817;1;Cutting;Ленточнопильный станок 2;0,8;16;2;yes;0,26
Панель управления;Assembly_6;Part_00817;2;Milling;Фрезерный станок 2;5,89;24;2;yes;0,67
Панель управления;Assembly_6;Part_00817;3;Heat treatment;Печь термообработки 1;5,89;20;1;no;0,2
Панель управления;Assembly_6;Part_00817;4;Grinding;Шлифовальный станок 1;2,02;16;3;no;0,78
Панель управления;Assembly_60;Part_00300;1;Cutting;Ленточнопильный станок 2;1,02;16;2;yes;0,26
Панель управления;Assembly_60;Part_00300;2;Milling;Фрезерный станок 2;5,3;24;2;yes;0,67
Панель управления;Assembly_60;Part_00300;3;Drilling;Сверлильный станок 1;1,68;16;3;yes;1,1
Панель управления;Assembly_60;Part_00300;4;Grinding;Шлифовальный станок 1;2,45;16;3;no;0,78
Панель управления;Assembly_9;Part_00041;1;Cutting;Ленточнопильный станок 2;1,48;16;2;yes;0,26
Панель управления;Assembly_9;Part_00041;2;Milling;Фрезерный станок 2;3,59;24;2;yes;0,67
Панель управления;Assembly_9;Part_00041;3;Heat treatment;Печь термообработки 1;3,86;20;1;no;0,2
Панель управления;Assembly_9;Part_00041;4;Grinding;Шлифовальный станок 1;1,47;16;3;no;0,78
Панель управления;Assembly_9;Part_00402;1;Cutting;Ленточнопильный станок 2;0,82;16;2;yes;0,26
Панель управления;Assembly_9;Part_00402;2;Milling;Фрезерный станок 2;2,67;24;2;yes;0,67
Панель управления;Assembly_9;Part_00402;3;Drilling;Сверлильный станок 1;1,63;16;3;yes;1,1
Панель управления;Assembly_9;Part_00402;4;Grinding;Шлифовальный станок 1;1,04;16;3;no;0,78
